content,label
京东送货速度一如既往的快，面膜一到就打开看看，还没使用，看着还不错，使用后再来追加。,neutral
质量不好，很多碎末,neutral
我多花了40买这个，现在心里不舒服。小罐包装很浪费，差评,neutral
为什么盒子里面没有说明书？以前买相宜本草产品都会有说明书的啊，让我心里有点疙瘩，不怎么保湿，脸会掉皮,neutral
挺好的，味道不错，物流也很快,neutral
这不是陈皮，这只能叫柑皮干，也就是普通柑皮刚晒干，并没有陈，闻起来没什么香味，泡水也没什么味道,neutral
和我在其他地方买的分量感觉不一样，吃了也没效果。这个不够苦。,neutral
买的两盒说再送十片 可是没有 why,neutral
终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的,neutral
一点用没有，又交了智商税，,neutral
厚重粘腻，适合冬天，只是手上试了一点就没用了，感觉不太好吸收，比较一分钱一分货,neutral
比较超值，煲水，煲粥没问题的,neutral
品质质量一般 喝的感觉有沙子 跟商家反应也没有用 以前买过很多次也没有这种感觉  体验感不是很好,neutral
三星不能再多了，和介绍的及其他评价图片里的切片大小明显差距一两圈，买了4瓶，每一瓶都是很小的切片那种&hellip;&hellip;,neutral
小袋子的链接处扯不断，一扯掉一地，要么把每个小袋子弄好，不要连着，连着中间链接处都拉不断,neutral
送货的速度很快，快递员很给力，东西还没用过，价格是挺便宜的，几十块钱买六十片面膜，就是不知道东西是不是假货。,neutral
一分钱一分货，瘪的多。等泡水看看效果。。,neutral
打开包装袋闻到这个固元膏一股臭豆腐的味道 里面确实有枣有核桃。 吃起来粘粘的 黑芝麻味儿很重 一袋五个,neutral
一点味道都没有。三星送给快递小哥。,neutral
去年买过的，今年的跟去年的就不一样，今年的没去年的好，枸杞嘿嘿的。玫瑰也没有去年的好分量，也没有以前的多了。越卖越差,neutral
难道说是安徽长白山人参😂,neutral
很少地一盒，比较贵。,neutral
我预购的反而比现在买还贵，预购究竟有什么意义？,neutral
面膜属于比较薄的还算温和，活动买了三盒60片，日期到2024年，用段时间体验下再说吧,neutral
我是干性皮肤用还满油的，吸收不是很好,neutral
不管用，不会达到减肥作用,neutral
以前呢，，，也买过了几次这家店的东西，，，，，感觉都还算是挺好的，，，还行吧，，，，，，，但是这一次买的，却是不太怎么样啊，，，，,neutral
第一次有一个产品是小样比正装还好用的&hellip;&hellip;用小样的时候确实脸上不怎么油了，但是正装用的时候有股塑料味，而且用了之后，脸上还是很油，黑头也出现不少😅挺失望的,neutral
茶太碎了，也不知道是不是正品，杂质太多,neutral
买回来以后拆开了两瓶，发现其中油瓶里面都发霉了。,neutral
还可以吧，只是有的人参连芦头都没有！,neutral
所购商品包装挺好，效果怎样？用过才知。但所送赠品则包装破损，粘糊糊的，像把次品处理掉一样，要换吧，不知找谁说去，影响购买感受，差评。,neutral
牌子和宝贝都不错，什么时候推出芦荟系列的护肤品啊,neutral
冲着宁夏中宁枸杞的招牌下单买的，包装上遍寻不见中宁二字呢？挂羊头卖狗肉哇！,neutral
黄芪是真货没有错、就是有点小，与商品图片相比有差钜,neutral
东西不错就是价钱有点贵...............,neutral
好吃，吃起来**的，全部都是墨，感觉磨粉一样，吃的嘴里干干的，没啥味道,neutral
效果没有评价的那么好，还是会酒精。一般一般。,neutral
好长一段时间了 京东的优惠券从来领不到 总是显示领券失败 什么猫腻呀 经常用的账号就不给了吗 这不是逼着去用别的APP嘛 本来懒得换 京东再长期这样欺老迎新肯定要换的啦,neutral
价格贵，不是很新鲜，垃圾食品,neutral
感觉涂上了之后脸有点油油的&hellip;&hellip;没什么不良反应也没什么很明显的作用&hellip;还行吧！,neutral
货品收到，包装简单，塑料桶包装，口味一般，慎买。,neutral
图片有点误导人，图片上四瓶，实际上是两瓶，所以购买的时候记得看清楚,neutral
药材一般 感觉没药味,neutral
没有勺子  打开一股放久了的哈喇味  老人着急用  就这样啦,neutral
一般般吧，不是很好喝，一分价钱一分货,neutral
罐子打开一股味道，可惜我用完了才发现，看来品质不好，以后不买了,neutral
赠品，个人觉得味道不是很喜欢,neutral
新包装不好，送货速度很快。,neutral
特级是怎么个标准呢？干净新鲜程度还可以，但是颗粒很小。,neutral
收到货了，味道还可以，就是价格贵了点！,neutral
老人说可能不太对症，没啥效果。,neutral
3个包裹都收到了，但是订单上自带的5个赠品没有，应该不是送货员的问题。如果没有赠品，就不要加到订单上了，不要故弄玄虚。,neutral
有渣硌牙，不过确实很黏，感觉很一般,neutral
我买的日期清楚，查了防伪也是真的，第一次用也不知道到底真的假的，太香了，没用过这么香的，我可能有点敏感，香的顶鼻子呢。感觉太香的都不好。不知道是不是都这样？,neutral
刚收到，看看再说，好的话再来追加评价,neutral
朋友推荐给我的，应该好用,neutral
没什么效果，还降价，郁闷，,neutral
产品隐藏说明书。买回来一看六岁以下儿童不能吃,neutral
很喜欢，刚开始使用，过段时间会追评的。,neutral
皮肤敏感的人要小心,neutral
为春节拜年准备的。虽然2盒配1个手提袋，但有点太小。拿不出手！,neutral
味有点淡，不太甜,neutral
打开有好重的味道,neutral
断草，很大条，份量不足5克，断草的质地与整根的差别很大，买断草需谨慎！,neutral
全是碎**，贪图便宜要不得,neutral
一泡就没味了，东西太一般,neutral
是真的会酸，泡了好久还会酸&hellip;&hellip;,neutral
哪里是面膜哦，感觉就是纸浆糊脸，效果还不知道，但这面膜轻轻一弄就破了,neutral
实物和描述还是有区别的，不知道是不是有那么多品种，不知道是不是我眼拙，反正我没看到桂花。,neutral
给我老妈买的，他说里面有汤圆大一个洞没满，不知怎么回事,neutral
看图片，就是一般的我也没见过好像被什么东西吃了的。这还药典，笑死我了,neutral
保湿效果非常不好！而且使用的时候脸部有辣辣的感觉，，客服说是有脸部比较缺水才会这样。可是我用其他款产品没有这种现象出现！不愉快的购物,neutral
没什么感觉，换了好多面膜，这款感觉一般！效果也没看出来！,neutral
我订的是南京同仁堂的葛根粉，为什么是颗粒状的？是生粉还是熟粉？能开水冲服吗？,neutral
生产日期是19年10月的，不能保证最新的生产日期，因为需要泡一段时间再喝一段时间，感觉不太新鲜了就,neutral
就卖***客人值得拥有！,neutral
说实话密封得很不好，还没拆开试，但是这密封给人感觉确实不咋滴，所以给三星                        ，,neutral
我帮我哥买的，他说不错,neutral
难怪这么便宜次货，看图片还是当归头来着&hellip;&hellip;,neutral
质量不好，柠檬片都发黑了,neutral
还行，算下来3块一小袋,neutral
配图买一赠一，赠送限时字很小，只收到一瓶，购买体验不佳,neutral
不知道防晒效果怎么样，洗面奶特别难用。感觉洗不干净,neutral
包装惨不忍睹，外面的纸箱又脏又破，里面的已经变形，这是吃的东西啊！东西一般，粉末比较多，不知道是本身如此，还是运输过程中造成的。,neutral
东西并不是很补水，油腻，感觉没吸收，不适合夏天用！！,neutral
量凑合着，还得用开水泡，最好能煮一下,neutral
"有一股浆糊味，很刺鼻，用着不放心，不知道添加了什么~

红景天一套用完很迷眼睛，用别的品牌都没这种感觉，而且保湿也一般般，不会再买的一款护肤品~",neutral
说句实话，期待了那么久，口感是真的差到姥姥家了，连零食都比不上,neutral
快递真的很无语，明天改名叫慢递得了，,neutral
买过几次，之前打开包装一股玫瑰味。这次开袋后一股烟熏加酸味。产品的质量保证才是王道，经过这次，没信任感了。,neutral
图片看着挺大片的。实际还没筷子粗。,neutral
同时买了两个品牌的，感觉这个颜值一般般,neutral
这个人参，就一般了，不过就一百多块钱，7支比外面买那是划算，但是没有商家说的好，说什么残参、短参、短须、分叉不买，完全假话，7支严格来说只有1支合格，短参3支，短须、分叉2支，1支秃驴没须。,neutral
东西收到了，感觉里面碎了的很多啊,neutral
买回来还没试过，看包装，挺实惠的,neutral
刚开始用，比较润，可以购买,neutral
买了四个天麻，就有两个烂了的，这不是在路上烂的，请问是怎么回事呀？,neutral
这个感觉油了点 不是很喜欢，水和乳液都很不错，不油腻,neutral
宝贝不错  不是满100元有赠品吗  我咋没看到尼  骗人的呀,neutral
第一张是我在城隍庙实体店买的，比这次买的颜色深得多，不知道为何？？？,neutral
不太好喝，不甜，不酸，没有太多味道,neutral
收到货了，今天才打开来用，没想到这个莲子颗粒这么小，太小了，颗粒太小了，真没想到花这么贵的钱买到这么小的帘莲子，真不值这个钱啊，没想到这个莲子的颗粒这么小，太贵了，不值这个价钱，这么小的颗粒敢卖那么贵，真不怕药把客人吓跑了,neutral
收到的是新款，没有老版的好用,neutral
怎么像硫磺熏过的，水喝没有味道,neutral
感觉没有太多精选,neutral
这个盒子打不开，拧也拧不开，拔也拔不动，搞半天手都红了也没开开，也不知道麦冬品质怎样，这包装设计有点太差劲了。。。。,neutral
泡水里面很多颗粒，泡不开，。,neutral
质量把的不好，好多断须,neutral
&hellip;&hellip; &hellip;&hellip;很一般！！！,neutral
"一包里面也就2片（种）水果，2-3粒枸杞或者桑椹干，冰糖若干。

水果就是苹果，梨子，橙子，火龙果，菠萝。


就是这样了",neutral
太难喝111111111,neutral
颜色比实体店的淡，较稀，气味也感觉稍不一样，一次买了5瓶，希望是正品。,neutral
碎碎渣，质量太差,neutral
买3送2，结果送的是两盒土茯苓。刚开始只有一盒，后来联系客服后，又补了一盒。,neutral
"有一股发霉的味道，不知道人参是不是就是这个味？
泡酒了，不知道行不行。
有一股发霉的味道，不知道人参是不是就是这个味？",neutral
我用了几次，感觉痘痘越来越多，没敢用扔了，然后就是没泡沫，也不知道清洁效果，洗完确实不干。(۶&bull; ㉨ &bull;)۶♡٩(&bull; ㉨ &bull;٩),neutral
给我发的新包装的，但是我感觉效果没有老包装的好。老包装我买了3次了,neutral
味道很一般，不值得,neutral
2023年5月生产的，快一年了，保质期18个月。买的时候应该说明一下,neutral
品种感觉很差，本来想退货的，#打开了。,neutral
乳液里面有小块结晶，摸到脸上有小疙瘩白块。不知道啥原因。不是太满意。,neutral
精华液很少  感觉贴上去很快就干了,neutral
味道还可以，有一股浓浓的玉米味，仔细观察了一下，好像就是玉米粒和玉米须，看起来成本不讨好的样子。也没有网上吹嘘的那么神。,neutral
不怎么样，没颜色，没效果。,neutral
没啥感觉，味儿挺大，这是真的,neutral
整体上不错，但价格略高,neutral
不好，敏感肌绝不能用，闲置了。,neutral
今次的超级差，每颗都有黑点，都不知道能吃不，小孩收货就拆了，懒得退了,neutral
期待有效果。有股中药味。期待能祛斑,neutral
过度营销，价高质低，连个外壳包装都没有，物流包装也是垃圾，无填充物！,neutral
超级划算。超级划算。,neutral
这个需要老婆使用过才知道，希望很好吧。,neutral
发的都是百合味，服帖度还行，不是很浓稠那种，夏天用完还行，很清爽,neutral
此络神花茶质量不好细砂太多，味酸涩。,neutral
"包装不好
其他的因为我是第一次买。所以就不评价了",neutral
太干了！不滋润！,neutral
分量不够  送过来都碎了,neutral
价格还行，但是质量一般，泥**较多,neutral
喝了几天，没见什么效果。比我之前喝的差远了，味道也不对,neutral
~买东西没啥保障，昨天买今天就有活动,neutral
沙子比较多，质量不咋好,neutral
一般般，有一条颜色发黑,neutral
没什么味道，泡出来脏脏的感觉。也喝不出什么效果，不是野生的，以前喝过不是这个口感,neutral
快递很给力，当天下单第二天到货,neutral
商品不怎么样，和2-30一瓶的没有什么区别，被骗的感觉。以后还是到专卖店去买，现场还可以试用感受。,neutral
倍儿难用 抹不开 太夸张了,neutral
这片好小，比另一家那个品牌的小多了。,neutral
茶袋破损怎么喝我去，好几个都这样，怎么喝都是碎**，小包装袋太小了拆开喝的时候很容易把里面的小茶袋撕破怎么搞,neutral
以为是两罐，结果是一罐，那一个字&mdash;&mdash;贵！,neutral
这款用了几天后唯一感受就是味大，可能就我自己闻不习惯，也是真的油啊，涂完之后油就一直油，是不是夏天不适合用，之前用科颜氏的感觉也不油啊！以上就这么多吧，有时间发图片,neutral
东西不错，颗粒还行，还算值得推荐。,neutral
吃了一盒了，目前还没有效果。,neutral
打开一股刺鼻的味道，跟我前面吃的那些气味上，泡水颜色上差别很大，不知道长期吃安不安全，味道太刺鼻了,neutral
一般，茶梗太多，对不起这个价。,neutral
可能是特润的吧，感觉油油的，我油性皮肤不太适合。包装和物流很好！,neutral
尝了两粒，苦得舌根发麻，就像西药片在舌根卡了一下的感觉。问客服说是陈皮的苦味，是正常的。可能是产品成分没有搅拌均匀，刚好那两粒陈皮特多，蜂蜜没有？,neutral
临期产品，还有3个月到期，不建议购买。,neutral
不错，但是少了一包，只有十四包,neutral
特别难喝，味道不像铁棍山药,neutral
下块头颗粒杂质多他发后会碎,neutral
味道好闻，就是感觉脸上油油的！保湿霜都那么油吗？,neutral
百雀羚的味道变了，闻起来没有以前的好闻，甚至有些呛鼻子。全家人用百雀羚的历史应该在30年以上，从父辈那代人开始，直到我们，从未间断。我想我的感觉应该不会出错。,neutral
养庆堂南京同仁堂【年货礼盒】煲汤料养,neutral
看着还可以，没吃呢，,neutral
一般吧，没有期待的好，一般般&hellip;&hellip;一般般&hellip;&hellip;一般般&hellip;&hellip;一般般,neutral
口感偏硬，味道一般,neutral
人到中年不得已&hellip;年中时空调吹多了，去中医院看**，诊断脾肾阳虚，寒湿较重，给开了中药里有菟丝子！药吃完了，感觉有效果，买了瓶泡水喝,neutral
看着还可以，用好了以后再评，，,neutral
有点黏，保湿效果还行，味道不大喜欢,neutral
黄芪包装不错，价格也合适，份量也够，但收到的比图片上的要小得多，很多都不是一片片，而是一根根细条，不知是有意误导还是发错了。,neutral
保质期12个月，2024年6月26日卖给我2023年12月30日的货，也是够可以的。,neutral
饮后 没什么效果,neutral
和以前买的味道有差异,neutral
质量确实不行，枸杞太小，蝉花全是烂的,neutral
开袋闻着有发霉的味道，家人也有同感，肯定是不会再买了。,neutral
产品还没用，不知道好不好。但是包装袋绳子都不装够，叫我怎么提呢,neutral
昨天晚上***刚买，今天早上查物流信息一看，*****了，我谢谢您了哈,neutral
18年生产的，觉得有点奇怪,neutral
感个人感觉太油了,neutral
很一般，看不出是桔子皮，还是橙子皮,neutral
实物与产品介绍差距太大，图便宜准上当这话一点儿不假！！！,neutral
用起来比较油  气味不好闻,neutral
品相不好，有的又小又黑又有断的。。,neutral
不好闻，还没有用。,neutral
非常的甜，经常买桂圆肉吃，所以明显感觉到这款桂圆肉是泡过糖的，口感和小时候买的老糖一样&hellip;&hellip;,neutral
泡酒也该还可以，没想想像中的那么理想，,neutral
短斤少两，标125，实际只有113克,neutral
每次价格都不一样,neutral
自己用了一次额头闷了两颗痘，停用两天只用在脸颊上又出两颗，郁闷,neutral
物流还算挺快  只不过面膜我还没用不知道好不好,neutral
包装好，迫不及待打开，随手掏一个吃，好吃，探头一看，发现一个，头有黑的，搬开一看，里面是灰绿色，不敢吃。 还是要小心。,neutral
味道很淡。喝不出啥,neutral
跟想象的，我小时候吃的不一样，我吃的是硬的，这吃着口感像渣子，就像吃一嘴沙子的感觉，跟吃沙子不一样的是它能融化掉是甜的,neutral
这个质量有待提高，觉得有点不干净，量可以，不是很碎的那种，价格也还行，发货快，用之前要洗洗，希望喝了之后有效果有帮助，量很大,neutral
没有上次买的白茶好喝，而且泡两三泡就没味了，有点不值这个价,neutral
还未使用暂不作任何评价,neutral
"挑了很久才选了这家
想着会比较卫生，即使价格贵一些也可以接受
但是没想到保质期这么不新鲜，去年10月生产，现在已经快4月了，保质期一年，半年过去了",neutral
一般般吧，拆开无纺袋看到很多冰糖，不敢泡来喝。,neutral
味道一般般，效果说不清。吐槽的地方是这个撕开这个包装的时候，经常会连同里面的茶包也给撕破，这是什么破设计。,neutral
昨天到货在手背试用了一下用后皮肤有点干燥,neutral
效果一般，不过价格还好,neutral
早2天买，89，双十一79，之前是说价格保价双十一，相差10元算保价，见识了.,neutral
煲出来很多杂质，没有什么味道,neutral
总体还行吧，也就这个价了。,neutral
不怎么样，一冲就成坨，不知道咋回事,neutral
品质不行，打开后没有香气。感觉是被蒸馏过的,neutral
还可以吧！感觉不是很新鲜,neutral
一般般还行，别人老推荐国货，但觉得没那么神奇。一般价钱一般用。,neutral
上次买的非常好冲出来浓稠度刚好，这次买的冲出来明显不如上次的,neutral
你们自己看图片吧！还没用效果，我也不知道,neutral
东西还行吧，总体比较满意。,neutral
这个薄荷叶闻起来没有薄荷味儿,neutral
有沙子的。对不起这名号。,neutral
精华挺多，就是感觉吸收不怎么好，没之前买的植物医生的好用,neutral
枸杞质量可以，只是装枸杞的瓶子你们厂家打开过吗，打开盖子很费劲,neutral
没有手提袋，自己用合适，送人要问下客服有无手提袋，不是一块发货的。,neutral
第一次喝这个不知道有没有效果,neutral
感觉没以前的好用。不够滋润,neutral
5支10O克，有一支只有一半,neutral
一般般，不是很好，较差,neutral
那些口都没有封，实体店是封的,neutral
用的起皮，一点也不好用,neutral
好大一股硫磺味道啊，居然没有一点香味,neutral
很多泥沙 太差劲了,neutral
泡了一点味都没有就是有点颜色的白开水😢,neutral
物流速度快，购物方便,neutral
就是没宣传的那么好，吸收不了,neutral
一般般，没有想象中那么好,neutral
这次是4次中最散的，已经不能称之为断草，而是碎草！,neutral
这个菌菇水很一般，容易诱发痘痘生长,neutral
不知道啥玩意儿，用了之后，脸上长了好多像粉刺一样的小颗粒,neutral
好油啊......28块买的，本来以为会吸收很好的，但是极度失望。还可以吧,neutral
东西不好也不坏，一般般吧。不过活动的时候便宜很多,neutral
昨天下单今天就到货了，包装完整无破损，打开吃了一个吐了，味道好腥，我实在吃不了。,neutral
比药店买的便宜，但胶质又比药店的差，只能说一分钱一分货吧。,neutral
一般吧，没想象的好！！！！,neutral
一包很小，泡一杯需要五包才有点味道,neutral
为什么会不少几包搭配料,neutral
不好用，感觉怎么洗都洗不干净一样，用洗面奶洗三四遍都还是滑滑的，滑就算了，上爽肤水的时候居然又滑又起泡沫，谁能告诉我这是怎么回事，送的一片面膜贴上去脸好痛好痛，差不多贴五分钟就连忙扔掉了，撕下来脸又痛又红,neutral
还可以吧，就是有比较多半个的,neutral
商品为下脚料，里面还有沙子，没法喝，直接扔了,neutral
得洗一下才能泡，不然有石子,neutral
这包装泡着太不方便了吧,neutral
"真的不是大枣哈哈哈哈 ，比正常的还要小呢
总体来说就还可以吧
只是商家那大大写着两个字大枣就很实物完全不一样😅😅😅",neutral
总的三种有40片吧。希望好用。,neutral
很酸，味道一般不是很好啊。最近对沙棘汁非常感兴趣，各种沙棘饮料我想尝试一遍。这个就是想着一小袋方便才买的，不过说实话不会再回购。,neutral
京东是穷的连包装也要省么,neutral
人参很嫩，泡一下就变很大，小拇指大，泡半个小时和大拇指一样大，味道很淡,neutral
包装挺好，可惜东西一般，因为我喜欢干吃，所以能看到，大小不一，个别的还长毛了。。。希望好好选一选。,neutral
这个头和弦看起来根本就年代就不符,neutral
本来还以为是没有核的，结果他只是把红枣切成了片，但是里面还有细碎的核。,neutral
产品没有想象的好，客服态度挺好的，但我买东西不是为了退货买的，不要以为给别人退货换货就能解决问题，别人花时间在你们家买东西，要的是质量，是要的退换货的过程吗？别人的时间你能给退回来吗？,neutral
补水效果一般般诶，味道也不怎么好闻，可能不适合我的皮肤吧，而且膜布也不是很舒服，不怎么符合脸型,neutral
不知道是你假货 图片新包装圆形的  实物款包装是方形,neutral
有好多包装都是烂的,neutral
没有照片中好。须子都掉了不少。大小不一。参差不齐。包装还被压了,neutral
还不错，挺好的不错不错挺好的！,neutral
茶叶袋有破损的，导致水杯里面很多杂质，还有一些茶包是空的。,neutral
一分钱一分货，茶叶很大全是茶杆子和散渣子，喝起来不好喝，苦还涩嘴。,neutral
就几小包  太少了    这包装骗人不浅,neutral
参的味道挺大，两根没须的，一根最大的还有烂点，这是卖的残次品吧！不爽,neutral
冲着第一次购买的品质再来两盒，这一次的品相像是边角料，当归和地黄都很细碎，不知道药效会不会减弱。,neutral
本来是买了准备送人的，没想到连个礼品袋都没有，感觉不好。,neutral
这一次买的跟我第一次买的口味不一样，可能不是进口的,neutral
实话实说用了一个星期了，没看见什么效果，没有评论的那么好,neutral
到货第一时间打开 包装，瓶封口没封住，都漏了！,neutral
配伍的药不按配伍的比例。总量够就行说是。有没有常识，有没有点敬畏心。,neutral
这种赠品限量，纯属是忽悠人，本来抱着支持国货的心态来买的，果然是国人最会坑国人，下次不会再上当了,neutral
正在用，没多大效果,neutral
这包装盒为何这么脏，这日期也够早的,neutral
第一次用，还行吧，效果有待验证。,neutral
有些油，敏感肌不敢抹。,neutral
感觉喝多了会上火。还是每个人体质不一样。,neutral
看着挺好，吃着也甜，洗过后水是红色的，再煮水就没有颜色了。跟以前买的，煮过的枸杞水才发红，正好相反。,neutral
商家有猫腻，第一次购买一盒发的商品是正品，黄色包装，30小袋。第二次购买3盒，发的是绿色包装，40小袋，质量比黄色包装差很多，里面的材料也不一样。,neutral
正在使用中，还不知道效果怎么样，就是涂上脸上感觉有点油。,neutral
贵了 说是三十个味道 其实就那几种材料 味道很一般 奈何退不了,neutral
"颗粒很饱满，也很完整。
颜色很漂亮，但每次泡之前我都手洗一遍，手上会留下淡淡的颜色，不知道是哪种情况",neutral
先给三星吧 刚收到货还没用  打开看了没之前的大了  不知道效果怎么样 之前买的感觉效果挺好的 期待这款效果吧  物流真的没话说 神速啊 昨天买的今天就到了 快递员服务态度也很好 给快递员五星,neutral
"对比我之前买的别的品牌，这个沙棘原浆很稀，之前买的用吸管喝的时候，吸管内壁挂着一层浓浓的汁，可是这个喝完了，吸管内壁干干净净，可见有多稀。
视频肉眼可见的吸管内壁果汁退下去！而且口感也能喝出来完全不一样。关键对比价格，也没有便宜。。。。",neutral
为什么我拿到的参须这么黑。。。,neutral
太难以下咽了 蘑菇味的水 我是真的吃不惯,neutral
价格变动太大，差了一倍,neutral
之前一直在药店买，这里买的价格便宜，味道和药店买的还是有待提高,neutral
目前看开还不错，价格也实惠，客服总感觉有毒!说话有点回避的意思!具体就这样。,neutral
一般，大小不一，不知道为什么卖的比一般的贵。,neutral
刚开始用，没有看到明显的效果，用完了看看怎么样吧。,neutral
很不好，跟芦荟胶一样，但是价格可比芦荟胶高多了,neutral
太油了，用着脸上不舒服，,neutral
非常香。。比预想的量大。但是漏了，包装覆盖的膜歪了，导致内容漏了一部分。,neutral
不喜欢糖冬瓜，影响口感,neutral
之前小瓶装用的不错，这个好像有些过敏,neutral
味道有点甜，不过看上去还是挺干净卫生的,neutral
快递速度给力啊快递速度给力啊,neutral
这怕是卖剩的吧，保质期还剩四个月？没吃过，吃一口难以下咽,neutral
越来越差，这样的东西应该真空包装,neutral
其实也不算大片，都是一些旁根末梢,neutral
买补品是要送人的，礼品袋分开寄是不是有点250,neutral
货品收到后密封不是很好，鹿血量挺多，但好像不是鹿茸血，喝了一次口感极差。,neutral
成色看起来一般般，没有现在在吃的好,neutral
好像不如以前用的哪款好！？？？有点像浆糊！,neutral
标题500克，误导和隐藏真实内容发货50克，上当了颗粒较小，投机取巧不长久！,neutral
东西收到了，颗粒有点小，不怎么干净。,neutral
泡出来的黑乎乎的，不知道是正常还是啥，,neutral
用了一片感觉还不错.好评,neutral
果皮不苦，但味很淡，又有香精味，怀疑制作时为去苦味浸水过久，以充年份。,neutral
不知道为什么是苦的，包装什么的都没有什么问题，但是味道超级苦,neutral
冰糖很多，果子很少,neutral
那么贵，用法说明都不推荐一个差评,neutral
看着挺好的，但仔细看全是虫子眼！看着是好货不能细看！材料真的一般都是些次货！,neutral
物美价廉，很不错,neutral
"说是自然陈化，其实是工艺皮。
陈皮有点地方都烤糊了。
毕竟价格摆在那里。",neutral
售后服务不行，没收到货咨询，服务跟不上,neutral
不是很开心，盒子包装没破损，但是内部包装破损了，散开在里面。购物并不愉快，希望你们打包的时候仔细打包好点,neutral
片太小了，与宣传照片不符，都是树着切的小长棍形状。,neutral
不真不*，人工种植，物流快,neutral
味道很淡，不知道什么是好的,neutral
不知道是不是推在地上的灰都哪么厚了,neutral
盒子比参贵。呵呵。,neutral
这东西泡酒过段时间后泡的发白，咱也不知道是不是真的啊！,neutral
包装不错，不过这款脸上用比较油腻,neutral
还好吧个人肤质不同吸收也不一样,neutral
玫瑰花不怎么样，又小又碎，里边儿全都是碎的。价格还不便宜，比超市的贵一半，还没有超市的好。,neutral
这个不是怎么补水，第一次用。用的很一般，擦在脸上黏糊糊的，不干爽。说实话用后我真的没有变白还是那样。,neutral
太稀了，感觉还是动力保湿系列的好用,neutral
挺满意的，，价钱也划算,neutral
刚开两个质量不太好啊，有点失望😞,neutral
配料跟详情描述不符 甚至和评论区其他人的晒图都不一样 里面的东西很多都没有皮 味道吃起来跟小时候吃的猴丹一样（陈皮味）外加一点薄荷的凉感,neutral
用了几盒了，还木看见效果,neutral
我可能是疯了才会千挑万挑看在同仁堂的面子选中这个来历不明的家伙&hellip;&hellip;粉质粗糙，味道怪异，一打开到处飞扬，总之无语！！,neutral
包装简直就是傻子做的&hellip;&hellip;只考虑怎么塞进去，不考虑消费者怎么拿出来&hellip;&hellip;,neutral
赠品但是过期的没喝。,neutral
上看去是套装，有一颗没有须，泡酒质量好的话还是会买,neutral
味道有点一般般，泡完是黄色液体！,neutral
双十一下单的  昨晚下  今晚到  速度确实够快  点个赞  今晚回家立马敷上一片  面膜很薄  精华液也蛮多的  但敷上去有些刺刺的痛  不懂为啥  前晚才敷了御泥坊的黑面膜  😥😥效果如何  坚持用了  再追加评论吧,neutral
效果对于我来说，不是很大,neutral
用了好像不适合我，挺油的，,neutral
"也就物流看的过去，剥的时候费劲死了，还弄的指甲里黑的，最糟心的是好几根长白毛了！扔掉了五到六分之一。
以后打死也不买带壳的了！！👎",neutral
单讲味道的话不怎么样，还有股涩味。冲泡后屋残留，色深好看。,neutral
物美价廉，支持国货。,neutral
京东快递用了半个多月不知道你们在干嘛,neutral
一般吧，还可以接受。,neutral
粘成一坨坨的、客服说正常的、我也不懂,neutral
不好用，根本就不保湿，不理想呀,neutral
还好吧！还可以的。还不错的，如果再优惠，再优惠，最好的。,neutral
"我不知道对身体的功效如何
但真的非常难喝",neutral
正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！,neutral
还不错，就这样，过一段时间在评论,neutral
"包装倒是很精致。。。。。。。。。。。。。。。。。
瓶子本身深绿色，颜色感觉不是很舒服。。。。。。。
抹在脸上，没啥大的感觉。。。。。。。。。。。。。
然后有点难闻，有种腐烂的菜的味道。。。。。。。。",neutral
味道一般，不太符合预期,neutral
补水效果不怎么样，插在脸上感觉有点油,neutral
一般，没有薏仁米的香味。,neutral
也就那样吧。。。。。个人觉得对我没有什么用,neutral
有酒精味，整体一般吧，没觉得跟其他的有什么区别、,neutral
"去年办公室同志买的，真的好。
但今年我买的放办公室了，几乎每次冲泡的里都有一片两片发黑的。这是掺了陈货？",neutral
蓖麻子太小了还有的只是皮,neutral
日期是去年的无语。,neutral
陈皮手感有点糟，部分碎了。冲着同仁堂的牌子去买的，比其他的价格高，但是这次品质有点让人失望啊。,neutral
买来送人的，不知道好不好,neutral
不是预想的搭配好的，是各种独立包装,neutral
洗了脸后脸上干干的，还掉皮，不怎么补水,neutral
太脏了 喝了一口直接呛嗓子,neutral
效果一般吧，感觉有点油一样,neutral
第一次从京东买东西，500克的物品带包装只有420多克。去掉包装塑料盒，差不多得少100克，一斤的东西少2两。,neutral
质量一般吧，没得介绍上面的图片看起那么好，药材味道还是有，不晓得具体效果怎么样,neutral
说实话，这大片实在不大呀，无法想象小片能有多小。,neutral
是陈年旧货么？包装旧的什么样，里面的胎菊也是黑册册的。,neutral
挺好的，但是感觉有点小贵,neutral
"补水效果：补水效果还好
贴合效果：不太好，眼睛处有些小
其他特色：价格合适，给了很多",neutral
不值这个价格，茶包基本都是冰糖，基本没什么味道,neutral
和期望有误差，但是还行,neutral
买来煮粥的，但是这个百合巨苦，没法吃。,neutral
小袋袋是开口的 没法泡,neutral
